,Centrality
1,0.4666666666666667
17,0.16666666666666666
18,0.23333333333333334
19,0.43333333333333335
20,0.23333333333333334
21,0.2
22,0.5
23,0.2
24,0.13333333333333333
26,0.36666666666666664
27,0.23333333333333334
28,0.4
29,0.36666666666666664
30,0.36666666666666664
31,0.3333333333333333
2,0.03333333333333333
16,0.5666666666666667
3,0.03333333333333333
32,0.23333333333333334
4,0.1
5,0.03333333333333333
7,0.2
8,0.43333333333333335
9,0.03333333333333333
10,0.06666666666666667
11,0.23333333333333334
12,0.4666666666666667
13,0.1
14,0.4
15,0.06666666666666667
25,0.3
