,Centrality
1,1.0
2,0.03225806451612903
3,0.12903225806451613
4,0.03225806451612903
5,0.03225806451612903
6,0.1935483870967742
7,0.03225806451612903
8,0.03225806451612903
9,0.0967741935483871
10,0.0967741935483871
11,0.06451612903225806
12,0.03225806451612903
13,0.3225806451612903
14,0.06451612903225806
15,0.06451612903225806
16,0.3548387096774194
17,0.03225806451612903
18,0.22580645161290322
19,0.4838709677419355
20,0.16129032258064516
21,0.5161290322580645
22,0.5161290322580645
23,0.3548387096774194
24,0.5161290322580645
25,0.3225806451612903
26,0.3548387096774194
27,0.29032258064516125
28,0.3870967741935484
29,0.29032258064516125
30,0.29032258064516125
31,0.29032258064516125
32,0.3225806451612903
