,Centrality
2,0.07142857142857142
17,0.10714285714285714
18,0.5357142857142857
4,0.75
9,0.17857142857142855
10,0.07142857142857142
11,0.07142857142857142
12,0.03571428571428571
13,0.5357142857142857
14,0.03571428571428571
15,0.03571428571428571
16,0.10714285714285714
19,0.17857142857142855
20,0.5
21,0.6071428571428571
22,0.25
23,0.25
24,0.21428571428571427
25,0.17857142857142855
26,0.17857142857142855
27,0.21428571428571427
28,0.25
29,0.17857142857142855
30,0.17857142857142855
31,0.17857142857142855
5,0.46428571428571425
6,0.25
32,0.3214285714285714
7,0.14285714285714285
