,Centrality
1,0.03225806451612903
16,0.1935483870967742
2,0.967741935483871
3,0.03225806451612903
4,0.0967741935483871
5,0.6774193548387096
6,0.8709677419354839
7,0.06451612903225806
8,0.06451612903225806
9,0.0967741935483871
10,0.12903225806451613
11,0.0967741935483871
12,0.0967741935483871
13,0.0967741935483871
14,0.29032258064516125
15,0.12903225806451613
17,0.12903225806451613
18,0.5483870967741935
19,0.45161290322580644
20,0.3225806451612903
21,0.4838709677419355
22,0.5483870967741935
23,0.45161290322580644
24,0.29032258064516125
25,0.45161290322580644
26,0.45161290322580644
27,0.4193548387096774
28,0.5161290322580645
29,0.5483870967741935
30,0.5161290322580645
31,0.5161290322580645
32,0.5161290322580645
