,Centrality
1,0.3448275862068966
19,0.6206896551724138
20,0.5172413793103449
21,0.5862068965517241
22,0.6206896551724138
23,0.5517241379310345
24,0.6206896551724138
29,0.6551724137931034
30,0.6896551724137931
31,0.6551724137931034
32,0.6206896551724138
4,0.8620689655172413
5,0.6551724137931034
6,0.034482758620689655
7,0.27586206896551724
8,0.034482758620689655
9,0.3793103448275862
10,0.6206896551724138
11,0.13793103448275862
12,0.06896551724137931
13,0.6551724137931034
14,0.27586206896551724
15,0.10344827586206896
17,0.5172413793103449
25,0.7241379310344828
26,0.7241379310344828
27,0.6551724137931034
28,0.5862068965517241
16,0.10344827586206896
18,0.5862068965517241
