,Centrality
1,0.5161290322580645
2,0.03225806451612903
3,0.5483870967741935
9,0.0967741935483871
10,0.16129032258064516
11,0.12903225806451613
12,0.12903225806451613
13,0.6774193548387096
14,0.16129032258064516
15,0.16129032258064516
16,0.1935483870967742
22,0.1935483870967742
23,0.1935483870967742
24,0.1935483870967742
25,0.25806451612903225
26,0.22580645161290322
27,0.22580645161290322
17,0.3548387096774194
18,0.1935483870967742
19,0.16129032258064516
20,0.1935483870967742
21,0.3225806451612903
28,0.25806451612903225
29,0.29032258064516125
30,0.25806451612903225
31,0.22580645161290322
32,0.25806451612903225
4,0.8387096774193548
5,0.8064516129032258
6,0.06451612903225806
7,0.5483870967741935
8,0.03225806451612903
