,Centrality
2,0.03333333333333333
3,0.03333333333333333
4,0.23333333333333334
5,0.4
6,0.13333333333333333
7,0.8333333333333334
17,0.13333333333333333
20,0.2
21,0.5333333333333333
22,0.3
18,0.6
19,0.5
23,0.3333333333333333
24,0.26666666666666666
29,0.3333333333333333
30,0.3333333333333333
31,0.3333333333333333
32,0.36666666666666664
8,0.06666666666666667
16,0.1
9,0.5666666666666667
10,0.06666666666666667
11,0.06666666666666667
12,0.06666666666666667
13,0.03333333333333333
14,0.26666666666666666
15,0.03333333333333333
25,0.36666666666666664
26,0.26666666666666666
27,0.36666666666666664
28,0.36666666666666664
