,Centrality
1,0.2
19,0.32
20,0.24
21,0.24
29,0.28
31,0.28
4,0.24
5,0.04
7,0.44
22,0.2
6,0.36
17,0.8
18,0.6
23,0.2
24,0.48
16,0.08
25,0.32
26,0.16
27,0.2
28,0.24
30,0.24
9,0.04
10,0.04
12,0.04
14,0.52
32,0.08
