,Centrality
3,0.8076923076923077
9,0.038461538461538464
10,0.46153846153846156
11,0.07692307692307693
12,0.038461538461538464
13,0.7307692307692308
16,0.038461538461538464
17,0.11538461538461539
18,0.42307692307692313
19,0.19230769230769232
20,0.19230769230769232
21,0.5
22,0.19230769230769232
23,0.19230769230769232
24,0.2692307692307693
25,0.46153846153846156
26,0.42307692307692313
27,0.2692307692307693
28,0.2692307692307693
29,0.38461538461538464
30,0.34615384615384615
31,0.2692307692307693
5,0.038461538461538464
6,0.038461538461538464
15,0.11538461538461539
32,0.11538461538461539
14,0.46153846153846156
