,Centrality
2,0.034482758620689655
32,0.24137931034482757
3,0.48275862068965514
9,0.6206896551724138
10,0.1724137931034483
11,0.3448275862068966
12,0.1724137931034483
13,0.1724137931034483
14,0.5172413793103449
15,0.13793103448275862
25,0.20689655172413793
26,0.27586206896551724
27,0.41379310344827586
28,0.48275862068965514
29,0.41379310344827586
30,0.4482758620689655
31,0.48275862068965514
4,0.6896551724137931
6,0.6896551724137931
7,0.7586206896551724
16,0.27586206896551724
19,0.24137931034482757
20,0.6551724137931034
21,0.3448275862068966
22,0.27586206896551724
5,0.7586206896551724
17,0.48275862068965514
18,0.6551724137931034
23,0.24137931034482757
24,0.1724137931034483
