,Centrality
1,0.03225806451612903
32,0.22580645161290322
2,0.8709677419354839
3,0.1935483870967742
4,0.3870967741935484
5,0.45161290322580644
6,0.03225806451612903
9,0.5161290322580645
10,0.4193548387096774
11,0.03225806451612903
12,0.06451612903225806
13,0.03225806451612903
14,0.06451612903225806
15,0.3225806451612903
16,0.12903225806451613
17,0.25806451612903225
18,0.6129032258064516
19,0.5483870967741935
20,0.25806451612903225
21,0.5483870967741935
22,0.29032258064516125
23,0.4193548387096774
24,0.29032258064516125
25,0.45161290322580644
26,0.22580645161290322
27,0.29032258064516125
28,0.3548387096774194
29,0.3870967741935484
30,0.3548387096774194
31,0.3225806451612903
8,0.0967741935483871
7,0.12903225806451613
