,Centrality
1,0.3103448275862069
5,0.5862068965517241
6,0.6551724137931034
7,0.10344827586206896
8,0.10344827586206896
12,0.10344827586206896
13,0.10344827586206896
14,0.06896551724137931
15,0.06896551724137931
23,0.4482758620689655
4,0.7241379310344828
9,0.10344827586206896
10,0.06896551724137931
11,0.5172413793103449
16,0.13793103448275862
17,0.13793103448275862
18,0.5517241379310345
19,0.48275862068965514
20,0.20689655172413793
21,0.5172413793103449
22,0.20689655172413793
24,0.27586206896551724
26,0.1724137931034483
28,0.3448275862068966
29,0.3793103448275862
30,0.41379310344827586
31,0.41379310344827586
32,0.3103448275862069
25,0.3103448275862069
27,0.3448275862068966
