,Centrality
2,0.04
32,0.12
6,0.04
17,0.56
9,0.92
10,0.04
11,0.16
12,0.32
13,0.04
14,0.4
15,0.04
16,0.12
18,0.2
19,0.2
20,0.16
21,0.12
22,0.08
23,0.12
24,0.04
25,0.04
26,0.04
27,0.04
28,0.2
29,0.28
30,0.32
31,0.24
