,Centrality
1,0.0967741935483871
8,0.16129032258064516
25,0.3225806451612903
32,0.12903225806451613
2,0.7741935483870968
3,0.9032258064516129
4,0.3870967741935484
5,0.8064516129032258
6,0.9032258064516129
7,0.5161290322580645
14,0.1935483870967742
15,0.16129032258064516
16,0.6451612903225806
17,0.25806451612903225
18,0.1935483870967742
19,0.7096774193548387
20,0.3548387096774194
21,0.6451612903225806
22,0.3548387096774194
23,0.3548387096774194
24,0.3548387096774194
26,0.3870967741935484
27,0.45161290322580644
28,0.45161290322580644
29,0.29032258064516125
30,0.29032258064516125
31,0.29032258064516125
9,0.0967741935483871
10,0.0967741935483871
11,0.0967741935483871
12,0.7096774193548387
13,0.3870967741935484
