,Centrality
1,0.0967741935483871
15,0.22580645161290322
16,0.29032258064516125
17,0.16129032258064516
2,0.5161290322580645
3,0.03225806451612903
4,0.22580645161290322
5,0.6129032258064516
6,0.6129032258064516
7,0.4838709677419355
10,0.7096774193548387
11,0.16129032258064516
12,0.16129032258064516
13,0.16129032258064516
14,0.3870967741935484
18,0.6129032258064516
25,0.3225806451612903
29,0.25806451612903225
19,0.12903225806451613
20,0.12903225806451613
21,0.29032258064516125
22,0.06451612903225806
23,0.0967741935483871
24,0.12903225806451613
8,0.06451612903225806
9,0.12903225806451613
26,0.3548387096774194
27,0.1935483870967742
28,0.22580645161290322
30,0.22580645161290322
31,0.16129032258064516
32,0.03225806451612903
