,Centrality
6,0.2727272727272727
18,0.4090909090909091
19,0.5454545454545454
20,0.5909090909090909
21,0.7272727272727273
22,0.2727272727272727
24,0.36363636363636365
7,0.18181818181818182
16,0.09090909090909091
26,0.5
27,0.4090909090909091
8,0.045454545454545456
9,0.3181818181818182
23,0.6363636363636364
10,0.045454545454545456
25,0.2272727272727273
13,0.045454545454545456
15,0.045454545454545456
31,0.4090909090909091
32,0.4090909090909091
28,0.2272727272727273
29,0.4090909090909091
30,0.36363636363636365
