,Centrality
1,0.52
16,0.24
17,0.48
18,0.16
19,0.16
20,0.24
21,0.12
25,0.16
26,0.36
27,0.44
28,0.24
29,0.32
30,0.24
31,0.24
3,0.04
8,0.04
4,0.16
22,0.08
5,0.04
10,0.08
11,0.04
15,0.04
13,0.28
23,0.36
24,0.08
32,0.12
