,Centrality
2,0.3793103448275862
3,0.034482758620689655
18,0.1724137931034483
19,0.48275862068965514
20,0.20689655172413793
21,0.1724137931034483
22,0.41379310344827586
23,0.4482758620689655
24,0.20689655172413793
30,0.41379310344827586
31,0.3793103448275862
32,0.3448275862068966
5,0.6551724137931034
6,0.06896551724137931
7,0.034482758620689655
8,0.034482758620689655
13,0.13793103448275862
14,0.10344827586206896
15,0.10344827586206896
25,0.3448275862068966
28,0.3793103448275862
29,0.3103448275862069
9,0.034482758620689655
10,0.13793103448275862
17,0.06896551724137931
11,0.034482758620689655
12,0.6206896551724138
26,0.20689655172413793
27,0.20689655172413793
16,0.5172413793103449
