,Centrality
1,0.967741935483871
2,0.03225806451612903
3,0.03225806451612903
4,0.9354838709677419
5,0.9354838709677419
6,0.9354838709677419
7,0.12903225806451613
8,0.12903225806451613
9,0.12903225806451613
10,0.8064516129032258
11,0.16129032258064516
12,0.16129032258064516
13,0.16129032258064516
14,0.16129032258064516
16,0.16129032258064516
17,0.6451612903225806
18,0.6451612903225806
19,0.6451612903225806
20,0.6451612903225806
21,0.6451612903225806
22,0.6451612903225806
23,0.6129032258064516
24,0.3548387096774194
25,0.5806451612903225
26,0.5806451612903225
27,0.5806451612903225
28,0.6129032258064516
29,0.6129032258064516
30,0.6129032258064516
31,0.6129032258064516
32,0.6129032258064516
15,0.12903225806451613
