,Centrality
2,0.08
15,0.08
16,0.72
4,0.04
6,0.2
7,0.08
8,0.04
17,0.2
18,0.76
32,0.4
9,0.04
10,0.04
11,0.08
19,0.36
20,0.16
21,0.12
22,0.2
23,0.44
24,0.24
25,0.36
26,0.2
27,0.2
28,0.24
29,0.16
30,0.28
31,0.2
