,Centrality
2,0.8666666666666667
3,0.2
4,0.06666666666666667
5,0.5333333333333333
6,0.8
7,0.4666666666666667
9,0.13333333333333333
10,0.16666666666666666
11,0.6666666666666666
12,0.3
13,0.4
14,0.16666666666666666
16,0.2
18,0.6666666666666666
19,0.6666666666666666
20,0.4
21,0.5666666666666667
22,0.3
23,0.4
24,0.5666666666666667
25,0.6333333333333333
26,0.5333333333333333
27,0.43333333333333335
28,0.43333333333333335
29,0.43333333333333335
30,0.43333333333333335
31,0.43333333333333335
32,0.6333333333333333
8,0.3333333333333333
15,0.13333333333333333
17,0.6333333333333333
