,Centrality
1,0.28
16,0.12
26,0.28
27,0.16
28,0.24
29,0.4
30,0.28
31,0.28
4,0.48
9,0.08
10,0.08
11,0.04
12,0.12
13,0.12
14,0.08
25,0.12
5,0.48
17,0.64
18,0.12
19,0.56
20,0.52
21,0.2
22,0.16
23,0.16
24,0.16
32,0.24
