,Centrality
1,0.13793103448275862
19,0.3793103448275862
20,0.20689655172413793
21,0.27586206896551724
32,0.20689655172413793
3,0.034482758620689655
4,0.3793103448275862
16,0.4482758620689655
17,0.20689655172413793
18,0.20689655172413793
22,0.24137931034482757
23,0.24137931034482757
25,0.24137931034482757
26,0.20689655172413793
6,0.10344827586206896
7,0.8275862068965517
8,0.034482758620689655
9,0.6551724137931034
10,0.41379310344827586
11,0.5862068965517241
12,0.24137931034482757
13,0.3103448275862069
14,0.10344827586206896
15,0.10344827586206896
24,0.20689655172413793
27,0.3103448275862069
28,0.13793103448275862
29,0.13793103448275862
30,0.13793103448275862
31,0.13793103448275862
