,Centrality
1,0.4482758620689655
9,0.06896551724137931
10,0.3103448275862069
11,0.06896551724137931
12,0.6551724137931034
13,0.5517241379310345
14,0.5172413793103449
15,0.13793103448275862
16,0.13793103448275862
17,0.1724137931034483
25,0.1724137931034483
26,0.4482758620689655
27,0.4482758620689655
28,0.5172413793103449
2,0.5862068965517241
8,0.034482758620689655
18,0.6206896551724138
19,0.6206896551724138
20,0.6206896551724138
21,0.5862068965517241
22,0.3793103448275862
23,0.6551724137931034
24,0.3793103448275862
29,0.5517241379310345
30,0.5862068965517241
31,0.5172413793103449
32,0.5172413793103449
4,0.27586206896551724
6,0.034482758620689655
7,0.4482758620689655
