,Centrality
1,0.03225806451612903
17,0.12903225806451613
2,0.9354838709677419
3,0.4193548387096774
4,0.3548387096774194
5,0.8709677419354839
6,0.06451612903225806
7,0.8387096774193548
8,0.0967741935483871
9,0.12903225806451613
10,0.3225806451612903
11,0.16129032258064516
12,0.3548387096774194
13,0.22580645161290322
14,0.1935483870967742
15,0.16129032258064516
16,0.3870967741935484
18,0.6129032258064516
19,0.6451612903225806
20,0.6451612903225806
21,0.6451612903225806
22,0.6129032258064516
23,0.5161290322580645
24,0.5161290322580645
25,0.5483870967741935
26,0.5483870967741935
27,0.5806451612903225
28,0.5483870967741935
29,0.5483870967741935
30,0.5806451612903225
31,0.5806451612903225
32,0.5806451612903225
