,Centrality
1,0.24137931034482757
20,0.1724137931034483
21,0.3103448275862069
22,0.20689655172413793
23,0.1724137931034483
24,0.1724137931034483
25,0.13793103448275862
26,0.10344827586206896
4,0.034482758620689655
16,0.10344827586206896
5,0.896551724137931
6,0.10344827586206896
7,0.034482758620689655
8,0.034482758620689655
9,0.034482758620689655
10,0.034482758620689655
11,0.6551724137931034
12,0.06896551724137931
13,0.06896551724137931
14,0.06896551724137931
15,0.06896551724137931
17,0.3793103448275862
19,0.5172413793103449
27,0.06896551724137931
28,0.27586206896551724
29,0.1724137931034483
30,0.20689655172413793
31,0.20689655172413793
32,0.20689655172413793
18,0.034482758620689655
