,Centrality
2,0.36666666666666664
18,0.6
19,0.5666666666666667
20,0.3
21,0.5666666666666667
22,0.6
23,0.6
24,0.3
29,0.36666666666666664
30,0.4
31,0.43333333333333335
32,0.43333333333333335
3,0.6666666666666666
4,0.26666666666666666
5,0.03333333333333333
6,0.03333333333333333
7,0.3
8,0.03333333333333333
9,0.8
10,0.6666666666666666
11,0.13333333333333333
12,0.16666666666666666
13,0.06666666666666667
14,0.36666666666666664
15,0.06666666666666667
25,0.3
26,0.4
27,0.16666666666666666
28,0.3333333333333333
16,0.13333333333333333
17,0.4
