,Centrality
1,0.8387096774193548
2,0.03225806451612903
3,0.03225806451612903
4,0.6129032258064516
5,0.5806451612903225
6,0.6129032258064516
7,0.06451612903225806
8,0.06451612903225806
9,0.06451612903225806
10,0.06451612903225806
11,0.0967741935483871
12,0.06451612903225806
13,0.06451612903225806
14,0.0967741935483871
15,0.0967741935483871
16,0.45161290322580644
17,0.3548387096774194
18,0.5483870967741935
19,0.3548387096774194
20,0.5161290322580645
25,0.3225806451612903
26,0.1935483870967742
27,0.4193548387096774
28,0.4193548387096774
29,0.3870967741935484
30,0.3225806451612903
31,0.3225806451612903
21,0.25806451612903225
22,0.5483870967741935
23,0.3548387096774194
24,0.3225806451612903
32,0.3225806451612903
