,Centrality
1,0.04
18,0.52
3,0.16
17,0.48
26,0.28
27,0.28
28,0.32
4,0.16
19,0.2
20,0.52
21,0.24
6,0.04
7,0.52
22,0.2
23,0.16
24,0.12
29,0.32
30,0.16
31,0.16
9,0.2
10,0.48
16,0.08
25,0.12
11,0.24
13,0.16
32,0.08
