,Centrality
1,0.23333333333333334
16,0.7
20,0.36666666666666664
22,0.5
23,0.4
24,0.6333333333333333
31,0.5666666666666667
32,0.4666666666666667
3,0.26666666666666666
9,0.23333333333333334
10,0.8333333333333334
11,0.16666666666666666
12,0.5666666666666667
13,0.13333333333333333
14,0.3
15,0.26666666666666666
25,0.6
4,0.6333333333333333
6,0.6333333333333333
7,0.6333333333333333
19,0.3333333333333333
21,0.6333333333333333
26,0.3333333333333333
5,0.7666666666666666
8,0.03333333333333333
17,0.5333333333333333
18,0.6666666666666666
28,0.3333333333333333
29,0.5333333333333333
30,0.5333333333333333
27,0.43333333333333335
