,Centrality
1,0.0967741935483871
9,0.6451612903225806
16,0.5806451612903225
17,0.29032258064516125
2,0.7419354838709677
3,0.4838709677419355
4,0.9354838709677419
5,0.12903225806451613
6,0.4193548387096774
7,0.6129032258064516
8,0.16129032258064516
10,0.1935483870967742
11,0.4193548387096774
12,0.1935483870967742
13,0.1935483870967742
14,0.12903225806451613
15,0.12903225806451613
25,0.4838709677419355
26,0.5161290322580645
27,0.5806451612903225
28,0.6129032258064516
29,0.5806451612903225
30,0.5806451612903225
31,0.6129032258064516
32,0.5806451612903225
18,0.6451612903225806
19,0.6129032258064516
20,0.29032258064516125
21,0.6451612903225806
22,0.5483870967741935
23,0.25806451612903225
24,0.29032258064516125
