,Centrality
1,0.5
17,0.43333333333333335
18,0.5333333333333333
19,0.26666666666666666
20,0.5333333333333333
21,0.43333333333333335
22,0.23333333333333334
23,0.5
24,0.26666666666666666
25,0.5
26,0.6333333333333333
27,0.43333333333333335
28,0.6
29,0.5666666666666667
30,0.6
31,0.5
3,0.3
4,0.8666666666666667
5,0.6
6,0.06666666666666667
7,0.36666666666666664
9,0.03333333333333333
10,0.36666666666666664
11,0.7333333333333333
12,0.13333333333333333
13,0.1
14,0.1
15,0.3
16,0.23333333333333334
32,0.36666666666666664
8,0.1
