,Centrality
1,0.5
16,0.36666666666666664
18,0.3
19,0.13333333333333333
20,0.2
21,0.13333333333333333
22,0.13333333333333333
23,0.16666666666666666
24,0.16666666666666666
25,0.06666666666666667
26,0.1
27,0.2
28,0.06666666666666667
29,0.06666666666666667
30,0.1
31,0.13333333333333333
2,0.06666666666666667
32,0.13333333333333333
3,0.36666666666666664
9,0.06666666666666667
10,0.06666666666666667
11,0.03333333333333333
12,0.03333333333333333
13,0.03333333333333333
14,0.03333333333333333
15,0.03333333333333333
4,0.03333333333333333
5,0.23333333333333334
6,0.1
7,0.1
17,0.03333333333333333
