,Centrality
2,0.10714285714285714
12,0.14285714285714285
25,0.5
26,0.6428571428571428
5,0.46428571428571425
9,0.46428571428571425
10,0.07142857142857142
11,0.39285714285714285
13,0.14285714285714285
14,0.07142857142857142
15,0.07142857142857142
16,0.03571428571428571
27,0.6071428571428571
28,0.5714285714285714
29,0.6071428571428571
6,0.03571428571428571
32,0.42857142857142855
7,0.3214285714285714
8,0.10714285714285714
19,0.6071428571428571
20,0.21428571428571427
17,0.6071428571428571
18,0.6071428571428571
21,0.5357142857142857
22,0.42857142857142855
23,0.46428571428571425
24,0.3571428571428571
30,0.5714285714285714
31,0.5357142857142857
