,Centrality
1,0.7666666666666666
9,0.23333333333333334
10,0.16666666666666666
11,0.2
12,0.1
13,0.1
14,0.1
15,0.13333333333333333
16,0.36666666666666664
17,0.2
18,0.23333333333333334
19,0.13333333333333333
20,0.13333333333333333
21,0.43333333333333335
22,0.13333333333333333
23,0.13333333333333333
24,0.13333333333333333
25,0.36666666666666664
26,0.36666666666666664
27,0.26666666666666666
28,0.16666666666666666
29,0.16666666666666666
30,0.2
31,0.16666666666666666
2,0.06666666666666667
3,0.3333333333333333
5,0.6666666666666666
6,0.36666666666666664
7,0.5333333333333333
8,0.1
32,0.13333333333333333
