,Centrality
1,0.6451612903225806
2,0.1935483870967742
3,0.4193548387096774
4,0.8387096774193548
5,0.7096774193548387
6,0.0967741935483871
7,0.4838709677419355
8,0.0967741935483871
16,0.5161290322580645
17,0.6451612903225806
18,0.6774193548387096
19,0.5806451612903225
20,0.6774193548387096
21,0.3225806451612903
22,0.6451612903225806
23,0.6774193548387096
24,0.45161290322580644
29,0.5483870967741935
30,0.4838709677419355
31,0.5806451612903225
32,0.3548387096774194
9,0.16129032258064516
10,0.1935483870967742
11,0.25806451612903225
12,0.03225806451612903
13,0.25806451612903225
14,0.0967741935483871
15,0.0967741935483871
25,0.25806451612903225
27,0.25806451612903225
28,0.25806451612903225
26,0.25806451612903225
