,Centrality
2,0.03571428571428571
17,0.21428571428571427
3,0.42857142857142855
18,0.14285714285714285
19,0.10714285714285714
20,0.10714285714285714
21,0.14285714285714285
22,0.14285714285714285
23,0.14285714285714285
28,0.2857142857142857
29,0.25
30,0.3214285714285714
31,0.21428571428571427
32,0.25
5,0.25
16,0.14285714285714285
25,0.17857142857142855
27,0.17857142857142855
6,0.21428571428571427
7,0.03571428571428571
8,0.03571428571428571
9,0.6071428571428571
24,0.42857142857142855
26,0.14285714285714285
11,0.46428571428571425
12,0.2857142857142857
13,0.75
14,0.14285714285714285
15,0.14285714285714285
