,Centrality
1,0.034482758620689655
7,0.06896551724137931
4,0.13793103448275862
9,0.10344827586206896
10,0.8620689655172413
11,0.13793103448275862
16,0.13793103448275862
5,0.5172413793103449
6,0.896551724137931
12,0.10344827586206896
13,0.10344827586206896
14,0.10344827586206896
15,0.10344827586206896
17,0.3793103448275862
24,0.20689655172413793
25,0.48275862068965514
26,0.3103448275862069
27,0.27586206896551724
32,0.24137931034482757
8,0.034482758620689655
18,0.5517241379310345
19,0.48275862068965514
20,0.41379310344827586
21,0.41379310344827586
22,0.1724137931034483
23,0.1724137931034483
28,0.3793103448275862
29,0.3103448275862069
30,0.3103448275862069
31,0.3103448275862069
