,Centrality
1,0.0967741935483871
16,0.22580645161290322
25,0.6774193548387096
32,0.6129032258064516
2,0.4838709677419355
3,0.0967741935483871
4,0.5806451612903225
8,0.6774193548387096
9,0.6451612903225806
10,0.29032258064516125
11,0.4193548387096774
12,0.1935483870967742
13,0.1935483870967742
14,0.22580645161290322
15,0.25806451612903225
18,0.6451612903225806
26,0.5806451612903225
27,0.5483870967741935
17,0.6774193548387096
5,0.8064516129032258
6,0.3870967741935484
7,0.8064516129032258
28,0.5483870967741935
19,0.6129032258064516
20,0.22580645161290322
21,0.5483870967741935
22,0.5806451612903225
23,0.6129032258064516
24,0.4838709677419355
29,0.5806451612903225
30,0.5806451612903225
31,0.5806451612903225
