,Centrality
1,1.0
2,0.4193548387096774
3,0.5161290322580645
4,0.967741935483871
5,0.967741935483871
6,0.967741935483871
7,0.5161290322580645
8,0.1935483870967742
9,0.6451612903225806
10,0.3548387096774194
11,0.8064516129032258
12,0.22580645161290322
13,0.25806451612903225
14,0.5806451612903225
15,0.1935483870967742
16,0.22580645161290322
17,0.7096774193548387
18,0.7419354838709677
19,0.7741935483870968
20,0.7741935483870968
21,0.7741935483870968
22,0.7741935483870968
23,0.7741935483870968
24,0.5161290322580645
25,0.45161290322580644
26,0.6451612903225806
27,0.6451612903225806
28,0.6774193548387096
29,0.6774193548387096
30,0.6774193548387096
31,0.6774193548387096
32,0.6129032258064516
