,Centrality
1,0.6071428571428571
5,0.75
6,0.03571428571428571
9,0.42857142857142855
10,0.10714285714285714
11,0.14285714285714285
12,0.21428571428571427
13,0.10714285714285714
14,0.14285714285714285
15,0.10714285714285714
16,0.3214285714285714
17,0.17857142857142855
18,0.6428571428571428
25,0.46428571428571425
26,0.25
27,0.25
28,0.39285714285714285
32,0.21428571428571427
4,0.17857142857142855
19,0.6071428571428571
20,0.5357142857142857
23,0.21428571428571427
24,0.5
21,0.21428571428571427
22,0.17857142857142855
29,0.2857142857142857
30,0.3571428571428571
31,0.3214285714285714
7,0.46428571428571425
