,Centrality
1,0.3076923076923077
17,0.5384615384615385
18,0.7307692307692308
19,0.7307692307692308
20,0.5
21,0.6153846153846154
22,0.46153846153846156
23,0.576923076923077
24,0.5384615384615385
4,0.15384615384615385
5,0.3076923076923077
11,0.19230769230769232
12,0.038461538461538464
13,0.42307692307692313
14,0.038461538461538464
15,0.038461538461538464
16,0.2692307692307693
28,0.3076923076923077
29,0.2692307692307693
6,0.15384615384615385
10,0.038461538461538464
32,0.07692307692307693
31,0.42307692307692313
30,0.38461538461538464
26,0.23076923076923078
27,0.34615384615384615
25,0.23076923076923078
