,Centrality
1,0.3103448275862069
17,0.3103448275862069
19,0.27586206896551724
20,0.24137931034482757
21,0.6896551724137931
22,0.3448275862068966
23,0.3103448275862069
24,0.24137931034482757
31,0.3103448275862069
32,0.3103448275862069
4,0.6896551724137931
9,0.24137931034482757
10,0.06896551724137931
11,0.06896551724137931
16,0.1724137931034483
18,0.6206896551724138
25,0.20689655172413793
26,0.24137931034482757
27,0.3793103448275862
28,0.27586206896551724
29,0.27586206896551724
30,0.27586206896551724
5,0.8620689655172413
6,0.27586206896551724
7,0.06896551724137931
8,0.3448275862068966
12,0.41379310344827586
13,0.034482758620689655
14,0.6206896551724138
15,0.034482758620689655
