,Centrality
1,0.06451612903225806
2,0.03225806451612903
3,0.29032258064516125
4,0.5161290322580645
5,0.12903225806451613
6,0.7741935483870968
7,0.12903225806451613
8,0.06451612903225806
14,0.12903225806451613
15,0.4193548387096774
32,0.25806451612903225
9,0.5161290322580645
10,0.5806451612903225
11,0.0967741935483871
12,0.6451612903225806
13,0.0967741935483871
16,0.1935483870967742
25,0.45161290322580644
26,0.25806451612903225
17,0.16129032258064516
18,0.5806451612903225
19,0.6129032258064516
20,0.5806451612903225
21,0.4193548387096774
22,0.3225806451612903
23,0.29032258064516125
24,0.3225806451612903
27,0.3225806451612903
28,0.4193548387096774
29,0.3548387096774194
30,0.3548387096774194
31,0.3870967741935484
