,Centrality
1,0.27586206896551724
5,0.48275862068965514
6,0.8620689655172413
7,0.10344827586206896
8,0.10344827586206896
13,0.10344827586206896
29,0.3448275862068966
30,0.3793103448275862
31,0.41379310344827586
4,0.034482758620689655
10,0.06896551724137931
11,0.10344827586206896
12,0.06896551724137931
14,0.6206896551724138
15,0.06896551724137931
27,0.41379310344827586
28,0.3793103448275862
9,0.034482758620689655
16,0.06896551724137931
19,0.1724137931034483
20,0.1724137931034483
21,0.48275862068965514
22,0.1724137931034483
23,0.48275862068965514
24,0.20689655172413793
25,0.3448275862068966
26,0.20689655172413793
32,0.10344827586206896
17,0.3103448275862069
18,0.48275862068965514
