,Centrality
1,0.4482758620689655
9,0.13793103448275862
16,0.1724137931034483
17,0.5862068965517241
18,0.6896551724137931
19,0.6896551724137931
20,0.6896551724137931
21,0.6896551724137931
22,0.6896551724137931
23,0.6896551724137931
24,0.6896551724137931
30,0.6551724137931034
31,0.6551724137931034
32,0.6206896551724138
4,0.9655172413793103
5,0.9655172413793103
6,0.8620689655172413
7,0.10344827586206896
8,0.10344827586206896
10,0.4482758620689655
11,0.10344827586206896
12,0.10344827586206896
13,0.10344827586206896
14,0.10344827586206896
15,0.13793103448275862
25,0.6206896551724138
26,0.6206896551724138
27,0.5862068965517241
28,0.5862068965517241
29,0.5862068965517241
