,Centrality
1,0.10714285714285714
8,0.8571428571428571
16,0.21428571428571427
32,0.17857142857142855
2,0.5357142857142857
11,0.14285714285714285
12,0.5
17,0.46428571428571425
18,0.75
19,0.3214285714285714
20,0.46428571428571425
21,0.5
22,0.5714285714285714
23,0.46428571428571425
24,0.2857142857142857
27,0.5
28,0.3571428571428571
29,0.3571428571428571
30,0.39285714285714285
31,0.3571428571428571
4,0.14285714285714285
7,0.14285714285714285
15,0.17857142857142855
9,0.8214285714285714
10,0.39285714285714285
13,0.14285714285714285
14,0.42857142857142855
25,0.21428571428571427
26,0.42857142857142855
