,Centrality
1,0.1935483870967742
5,0.9354838709677419
6,0.9354838709677419
7,0.6451612903225806
8,0.22580645161290322
15,0.16129032258064516
32,0.5806451612903225
2,0.7741935483870968
3,0.12903225806451613
4,0.06451612903225806
9,0.3870967741935484
10,0.22580645161290322
11,0.25806451612903225
12,0.16129032258064516
13,0.3225806451612903
14,0.1935483870967742
16,0.22580645161290322
17,0.6774193548387096
19,0.6129032258064516
20,0.3870967741935484
21,0.6129032258064516
22,0.5806451612903225
23,0.3870967741935484
24,0.3548387096774194
25,0.5806451612903225
26,0.5806451612903225
18,0.5483870967741935
27,0.4838709677419355
28,0.4838709677419355
29,0.4838709677419355
30,0.4838709677419355
31,0.45161290322580644
