,Centrality
4,0.08
17,0.68
18,0.28
5,0.68
9,0.08
10,0.08
16,0.16
19,0.68
20,0.4
21,0.28
22,0.28
23,0.28
24,0.2
26,0.16
27,0.2
28,0.24
29,0.2
30,0.24
31,0.24
6,0.84
11,0.32
12,0.04
13,0.04
25,0.16
14,0.48
32,0.12
