,Centrality
1,0.03225806451612903
17,0.1935483870967742
2,0.8064516129032258
3,0.03225806451612903
9,0.29032258064516125
10,0.06451612903225806
11,0.06451612903225806
12,0.06451612903225806
13,0.06451612903225806
14,0.5806451612903225
15,0.0967741935483871
16,0.22580645161290322
18,0.5161290322580645
19,0.5483870967741935
20,0.25806451612903225
21,0.4193548387096774
22,0.29032258064516125
23,0.25806451612903225
24,0.22580645161290322
25,0.1935483870967742
26,0.3548387096774194
27,0.3225806451612903
28,0.22580645161290322
29,0.22580645161290322
30,0.22580645161290322
31,0.3225806451612903
32,0.3548387096774194
4,0.25806451612903225
5,0.8064516129032258
6,0.1935483870967742
7,0.03225806451612903
8,0.03225806451612903
