,Centrality
1,0.034482758620689655
8,0.6896551724137931
3,0.034482758620689655
5,0.9310344827586207
6,0.48275862068965514
7,0.06896551724137931
9,0.8275862068965517
10,0.06896551724137931
11,0.06896551724137931
12,0.06896551724137931
13,0.3448275862068966
14,0.06896551724137931
15,0.13793103448275862
16,0.3448275862068966
17,0.1724137931034483
18,0.5862068965517241
19,0.27586206896551724
20,0.20689655172413793
21,0.5517241379310345
22,0.20689655172413793
23,0.27586206896551724
24,0.24137931034482757
25,0.3103448275862069
26,0.3103448275862069
27,0.27586206896551724
28,0.41379310344827586
29,0.3793103448275862
30,0.3793103448275862
31,0.3103448275862069
32,0.3103448275862069
