,Centrality
1,0.5806451612903225
2,0.03225806451612903
3,0.29032258064516125
4,0.06451612903225806
5,0.03225806451612903
6,0.6774193548387096
7,0.0967741935483871
8,0.06451612903225806
9,0.3225806451612903
10,0.06451612903225806
11,0.03225806451612903
12,0.12903225806451613
13,0.06451612903225806
14,0.1935483870967742
15,0.5806451612903225
17,0.4838709677419355
18,0.7419354838709677
21,0.4838709677419355
32,0.3870967741935484
19,0.4838709677419355
27,0.25806451612903225
28,0.3548387096774194
29,0.4193548387096774
30,0.45161290322580644
31,0.4193548387096774
20,0.5483870967741935
22,0.25806451612903225
23,0.25806451612903225
24,0.3548387096774194
26,0.3225806451612903
16,0.5161290322580645
25,0.4193548387096774
