,Centrality
1,0.034482758620689655
17,0.13793103448275862
4,0.24137931034482757
5,0.06896551724137931
6,0.034482758620689655
7,0.4482758620689655
8,0.034482758620689655
25,0.3103448275862069
32,0.1724137931034483
9,0.6206896551724138
10,0.10344827586206896
11,0.27586206896551724
12,0.06896551724137931
13,0.06896551724137931
14,0.06896551724137931
15,0.06896551724137931
16,0.10344827586206896
26,0.13793103448275862
27,0.10344827586206896
18,0.10344827586206896
19,0.06896551724137931
20,0.034482758620689655
21,0.06896551724137931
22,0.034482758620689655
23,0.034482758620689655
24,0.10344827586206896
28,0.06896551724137931
29,0.13793103448275862
30,0.13793103448275862
31,0.10344827586206896
