,Centrality
1,0.4193548387096774
2,0.03225806451612903
3,0.03225806451612903
16,0.4838709677419355
17,0.0967741935483871
18,0.06451612903225806
19,0.5161290322580645
20,0.12903225806451613
21,0.12903225806451613
22,0.12903225806451613
23,0.12903225806451613
24,0.12903225806451613
30,0.1935483870967742
31,0.16129032258064516
4,0.4193548387096774
5,0.16129032258064516
6,0.06451612903225806
7,0.12903225806451613
13,0.12903225806451613
14,0.5806451612903225
15,0.16129032258064516
26,0.1935483870967742
27,0.16129032258064516
28,0.16129032258064516
29,0.1935483870967742
8,0.03225806451612903
9,0.22580645161290322
10,0.25806451612903225
11,0.16129032258064516
12,0.25806451612903225
25,0.3548387096774194
32,0.16129032258064516
