,Centrality
1,0.967741935483871
2,0.03225806451612903
3,0.25806451612903225
4,0.4838709677419355
5,0.22580645161290322
6,0.25806451612903225
7,0.3548387096774194
8,0.0967741935483871
9,0.16129032258064516
10,0.22580645161290322
11,0.22580645161290322
12,0.7096774193548387
13,0.12903225806451613
14,0.16129032258064516
15,0.3225806451612903
17,0.6129032258064516
18,0.5483870967741935
19,0.4838709677419355
20,0.25806451612903225
21,0.4838709677419355
22,0.5161290322580645
23,0.22580645161290322
24,0.22580645161290322
25,0.1935483870967742
26,0.45161290322580644
27,0.29032258064516125
28,0.3225806451612903
29,0.45161290322580644
30,0.3870967741935484
31,0.3548387096774194
32,0.25806451612903225
16,0.16129032258064516
