,Centrality
1,0.41379310344827586
9,0.13793103448275862
10,0.1724137931034483
11,0.10344827586206896
16,0.27586206896551724
20,0.5517241379310345
21,0.41379310344827586
22,0.5517241379310345
23,0.48275862068965514
25,0.3103448275862069
26,0.3103448275862069
31,0.48275862068965514
32,0.20689655172413793
2,0.1724137931034483
17,0.13793103448275862
18,0.5517241379310345
19,0.20689655172413793
28,0.27586206896551724
3,0.24137931034482757
12,0.06896551724137931
13,0.10344827586206896
14,0.6551724137931034
15,0.10344827586206896
5,0.41379310344827586
29,0.3793103448275862
30,0.4482758620689655
6,0.6551724137931034
24,0.1724137931034483
27,0.24137931034482757
7,0.27586206896551724
