,Centrality
3,0.17857142857142855
16,0.17857142857142855
28,0.42857142857142855
29,0.3571428571428571
30,0.3571428571428571
31,0.39285714285714285
4,0.5714285714285714
5,0.5714285714285714
6,0.46428571428571425
7,0.3214285714285714
8,0.10714285714285714
9,0.14285714285714285
10,0.14285714285714285
11,0.42857142857142855
12,0.10714285714285714
13,0.5714285714285714
14,0.21428571428571427
15,0.21428571428571427
25,0.21428571428571427
26,0.3571428571428571
27,0.2857142857142857
32,0.17857142857142855
19,0.46428571428571425
20,0.46428571428571425
21,0.2857142857142857
22,0.17857142857142855
23,0.42857142857142855
24,0.5
18,0.39285714285714285
