,Centrality
1,0.6129032258064516
2,0.3870967741935484
3,0.06451612903225806
4,0.967741935483871
5,0.7096774193548387
6,0.5483870967741935
7,0.8709677419354839
8,0.1935483870967742
9,0.3548387096774194
10,0.4838709677419355
11,0.16129032258064516
12,0.1935483870967742
13,0.5161290322580645
14,0.3870967741935484
15,0.1935483870967742
23,0.5483870967741935
24,0.5161290322580645
25,0.6129032258064516
31,0.5806451612903225
32,0.6451612903225806
18,0.7741935483870968
16,0.5161290322580645
17,0.7096774193548387
19,0.3870967741935484
20,0.29032258064516125
21,0.5806451612903225
22,0.4193548387096774
26,0.5483870967741935
27,0.5161290322580645
28,0.5161290322580645
29,0.5806451612903225
30,0.6129032258064516
