,Centrality
1,0.46428571428571425
9,0.6785714285714285
17,0.3214285714285714
18,0.25
19,0.42857142857142855
20,0.17857142857142855
22,0.46428571428571425
26,0.5
27,0.3214285714285714
28,0.3571428571428571
29,0.42857142857142855
30,0.42857142857142855
31,0.42857142857142855
32,0.5
4,0.46428571428571425
21,0.10714285714285714
25,0.25
6,0.2857142857142857
7,0.17857142857142855
11,0.07142857142857142
12,0.10714285714285714
13,0.10714285714285714
14,0.7142857142857142
15,0.17857142857142855
16,0.6428571428571428
8,0.2857142857142857
10,0.03571428571428571
23,0.17857142857142855
24,0.14285714285714285
