,Centrality
2,0.13793103448275862
21,0.1724137931034483
22,0.5172413793103449
23,0.20689655172413793
31,0.1724137931034483
4,0.20689655172413793
5,0.06896551724137931
6,0.034482758620689655
7,0.034482758620689655
9,0.06896551724137931
10,0.06896551724137931
16,0.06896551724137931
32,0.24137931034482757
8,0.7241379310344828
11,0.13793103448275862
12,0.034482758620689655
13,0.48275862068965514
14,0.10344827586206896
15,0.034482758620689655
17,0.06896551724137931
24,0.1724137931034483
25,0.13793103448275862
26,0.3103448275862069
27,0.20689655172413793
28,0.20689655172413793
29,0.1724137931034483
30,0.20689655172413793
18,0.24137931034482757
19,0.06896551724137931
20,0.48275862068965514
