,Centrality
2,0.03333333333333333
31,0.23333333333333334
3,0.03333333333333333
32,0.1
4,0.1
6,0.36666666666666664
7,0.06666666666666667
8,0.1
5,0.43333333333333335
9,0.13333333333333333
10,0.03333333333333333
11,0.5333333333333333
12,0.5
16,0.16666666666666666
18,0.2
19,0.43333333333333335
20,0.3333333333333333
21,0.23333333333333334
22,0.23333333333333334
23,0.3
24,0.26666666666666666
25,0.13333333333333333
17,0.16666666666666666
29,0.16666666666666666
30,0.16666666666666666
13,0.1
14,0.5333333333333333
15,0.06666666666666667
26,0.13333333333333333
27,0.1
28,0.06666666666666667
