,Centrality
1,0.06451612903225806
17,0.25806451612903225
32,0.4193548387096774
2,0.5806451612903225
9,0.12903225806451613
10,0.1935483870967742
11,0.0967741935483871
12,0.6774193548387096
13,0.6451612903225806
14,0.6774193548387096
15,0.12903225806451613
22,0.45161290322580644
23,0.25806451612903225
24,0.5483870967741935
25,0.4193548387096774
26,0.45161290322580644
27,0.3548387096774194
28,0.5161290322580645
29,0.4838709677419355
30,0.4838709677419355
31,0.45161290322580644
3,0.0967741935483871
4,0.25806451612903225
5,0.0967741935483871
6,0.06451612903225806
16,0.22580645161290322
8,0.5483870967741935
7,0.25806451612903225
18,0.5806451612903225
19,0.4838709677419355
20,0.1935483870967742
21,0.5161290322580645
