,Centrality
2,0.27586206896551724
17,0.13793103448275862
18,0.5172413793103449
19,0.48275862068965514
20,0.1724137931034483
21,0.27586206896551724
22,0.20689655172413793
23,0.20689655172413793
24,0.1724137931034483
3,0.3793103448275862
5,0.3448275862068966
6,0.034482758620689655
7,0.10344827586206896
8,0.034482758620689655
9,0.41379310344827586
10,0.034482758620689655
11,0.034482758620689655
12,0.10344827586206896
13,0.06896551724137931
14,0.06896551724137931
15,0.5862068965517241
16,0.10344827586206896
30,0.27586206896551724
31,0.20689655172413793
25,0.27586206896551724
26,0.20689655172413793
27,0.20689655172413793
28,0.20689655172413793
29,0.20689655172413793
32,0.20689655172413793
