,Centrality
1,0.8709677419354839
2,0.1935483870967742
3,0.03225806451612903
4,0.9354838709677419
5,0.9354838709677419
6,0.9354838709677419
7,0.12903225806451613
8,0.12903225806451613
9,0.16129032258064516
10,0.6129032258064516
11,0.1935483870967742
12,0.1935483870967742
13,0.16129032258064516
16,0.16129032258064516
17,0.6129032258064516
18,0.6129032258064516
19,0.6129032258064516
20,0.6129032258064516
21,0.6129032258064516
22,0.6129032258064516
23,0.6451612903225806
24,0.3870967741935484
25,0.6451612903225806
27,0.6451612903225806
28,0.5806451612903225
29,0.6129032258064516
30,0.6129032258064516
31,0.5806451612903225
14,0.1935483870967742
15,0.12903225806451613
26,0.5806451612903225
32,0.5483870967741935
